tripduration', 'starttime', 'stoptime', 'start station id', 'start station name', 'start station latitude', 'start station longitude', 'end station id', 'end station name', 'end station latitude', 'end station longitude', 'bikeid', 'usertype', 'birth year', 'gender'
1595,9/16/15 17:27,9/16/15 17:53,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22618,Subscriber,1959,2
1883,9/17/15 16:48,9/17/15 17:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22490,Subscriber,1959,2
1537,9/18/15 8:08,9/18/15 8:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15365,Subscriber,1989,2
1312,9/18/15 14:52,9/18/15 15:14,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23694,Subscriber,1978,1
2646,9/18/15 15:03,9/18/15 15:48,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23649,Subscriber,1985,2
1538,9/19/15 16:04,9/19/15 16:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22498,Customer,,0
2143,9/19/15 17:17,9/19/15 17:53,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22824,Subscriber,1987,1
1432,9/20/15 9:07,9/20/15 9:31,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20663,Subscriber,1983,1
2154,9/20/15 11:52,9/20/15 12:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18015,Customer,,0
2130,9/20/15 11:53,9/20/15 12:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19417,Customer,,0
1768,9/20/15 13:54,9/20/15 14:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22339,Subscriber,1956,2
2249,9/20/15 14:14,9/20/15 14:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19407,Customer,,0
2231,9/20/15 14:14,9/20/15 14:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19656,Customer,,0
1824,9/21/15 8:02,9/21/15 8:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17292,Subscriber,1965,1
1164,9/21/15 17:52,9/21/15 18:11,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22508,Subscriber,1972,1
1652,9/21/15 18:19,9/21/15 18:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23030,Subscriber,1959,2
1423,9/23/15 9:54,9/23/15 10:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22324,Subscriber,1973,2
1929,9/25/15 8:04,9/25/15 8:36,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23532,Subscriber,1951,1
1790,9/25/15 13:01,9/25/15 13:31,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23439,Subscriber,1976,2
1798,9/25/15 13:01,9/25/15 13:31,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22692,Subscriber,1979,1
1875,9/25/15 14:58,9/25/15 15:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17199,Subscriber,1981,2
1661,9/27/15 12:11,9/27/15 12:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20237,Subscriber,1963,1
1840,9/28/15 8:07,9/28/15 8:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14939,Subscriber,1965,1
1398,10/1/15 8:03,10/1/15 8:26,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23582,Subscriber,1984,2
1361,10/5/15 18:36,10/5/15 18:58,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22154,Subscriber,1974,1
2083,10/5/15 19:30,10/5/15 20:04,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18556,Subscriber,1965,2
2091,10/6/15 8:02,10/6/15 8:37,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18500,Subscriber,1965,1
1517,10/6/15 8:04,10/6/15 8:29,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23913,Subscriber,1977,1
4971,10/6/15 11:59,10/6/15 13:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23708,Customer,,0
4941,10/6/15 12:00,10/6/15 13:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24112,Customer,,0
1588,10/7/15 7:55,10/7/15 8:21,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15251,Subscriber,1989,1
1430,10/7/15 8:03,10/7/15 8:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23470,Subscriber,1984,2
2081,10/8/15 19:38,10/8/15 20:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24261,Subscriber,1965,2
1633,10/9/15 7:19,10/9/15 7:46,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24104,Subscriber,1984,2
2089,10/9/15 7:58,10/9/15 8:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23327,Subscriber,1989,1
1520,10/9/15 14:10,10/9/15 14:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23847,Subscriber,1968,1
1973,10/10/15 13:30,10/10/15 14:03,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24734,Customer,,0
1438,10/10/15 13:56,10/10/15 14:20,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21142,Subscriber,1991,1
2089,10/10/15 17:44,10/10/15 18:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22983,Customer,,0
1867,10/12/15 7:57,10/12/15 8:29,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22898,Customer,,0
1853,10/12/15 7:58,10/12/15 8:29,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19993,Customer,,0
1791,10/12/15 8:19,10/12/15 8:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23238,Subscriber,1965,1
1508,10/12/15 21:37,10/12/15 22:02,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23066,Subscriber,1969,2
1509,10/12/15 21:37,10/12/15 22:02,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15787,Subscriber,1969,2
1911,10/13/15 7:53,10/13/15 8:25,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15931,Subscriber,1989,1
1584,10/13/15 20:52,10/13/15 21:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23712,Subscriber,1959,2
1488,10/14/15 7:34,10/14/15 7:59,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22564,Subscriber,1984,2
1865,10/14/15 8:20,10/14/15 8:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18291,Subscriber,1965,1
1626,10/15/15 8:03,10/15/15 8:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16679,Subscriber,1984,2
1263,10/15/15 18:23,10/15/15 18:44,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16878,Subscriber,1972,1
2025,10/16/15 7:58,10/16/15 8:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20944,Subscriber,1965,1
2574,10/18/15 11:52,10/18/15 12:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15824,Subscriber,1987,2
2390,10/18/15 11:54,10/18/15 12:34,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16961,Customer,,0
2116,10/18/15 11:58,10/18/15 12:34,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14659,Customer,,0
1892,10/19/15 8:01,10/19/15 8:33,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22160,Subscriber,1989,1
1808,10/19/15 20:56,10/19/15 21:26,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24296,Subscriber,1959,2
1661,10/20/15 11:41,10/20/15 12:08,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15868,Subscriber,1980,1
1878,10/21/15 8:17,10/21/15 8:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19114,Subscriber,1965,1
1278,10/21/15 19:09,10/21/15 19:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23642,Subscriber,1992,1
2528,10/21/15 20:22,10/21/15 21:04,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17476,Subscriber,1959,2
1787,10/22/15 8:27,10/22/15 8:57,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19608,Subscriber,1965,1
2192,10/22/15 9:25,10/22/15 10:02,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22647,Subscriber,1954,2
1860,10/22/15 13:34,10/22/15 14:05,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22923,Subscriber,1975,1
1754,10/22/15 20:54,10/22/15 21:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20338,Subscriber,1959,2
1920,10/23/15 8:08,10/23/15 8:40,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20323,Subscriber,1989,1
1479,10/23/15 8:26,10/23/15 8:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22008,Subscriber,1977,1
1725,10/26/15 8:18,10/26/15 8:47,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23657,Subscriber,1989,1
1513,10/26/15 9:51,10/26/15 10:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17303,Subscriber,1990,1
2256,10/26/15 23:28,10/27/15 0:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17585,Subscriber,1965,2
1430,10/27/15 8:09,10/27/15 8:32,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21117,Subscriber,1977,1
1232,10/27/15 17:51,10/27/15 18:12,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20219,Subscriber,1972,1
1046,10/27/15 18:31,10/27/15 18:48,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24021,Subscriber,1967,1
1967,10/29/15 12:50,10/29/15 13:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23970,Customer,,0
1947,10/29/15 12:50,10/29/15 13:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21496,Customer,,0
2166,10/30/15 8:05,10/30/15 8:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16273,Subscriber,1989,1
1328,10/30/15 8:49,10/30/15 9:11,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22959,Subscriber,1958,1
2244,11/2/15 15:50,11/2/15 16:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19564,Customer,,0
2171,11/4/15 7:34,11/4/15 8:11,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16601,Subscriber,1965,1
1821,11/4/15 14:19,11/4/15 14:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22636,Subscriber,1963,1
2026,11/4/15 16:32,11/4/15 17:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17786,Subscriber,1946,1
1740,11/5/15 7:48,11/5/15 8:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19939,Subscriber,1965,1
1493,11/5/15 7:50,11/5/15 8:15,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18553,Subscriber,1984,2
1727,11/5/15 8:11,11/5/15 8:40,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22061,Subscriber,1974,1
1553,11/6/15 7:40,11/6/15 8:06,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22326,Subscriber,1984,2
2177,11/6/15 8:40,11/6/15 9:17,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22280,Subscriber,1989,1
1650,11/6/15 8:42,11/6/15 9:10,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17111,Subscriber,1962,1
2021,11/6/15 13:37,11/6/15 14:11,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18065,Subscriber,1976,2
1723,11/7/15 8:20,11/7/15 8:49,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18303,Subscriber,1974,2
2010,11/9/15 7:45,11/9/15 8:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19972,Subscriber,1965,1
1811,11/9/15 15:11,11/9/15 15:41,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14983,Subscriber,1992,2
1303,11/11/15 18:24,11/11/15 18:46,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23633,Subscriber,1952,1
2270,11/13/15 16:57,11/13/15 17:35,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23259,Subscriber,1982,2
1116,11/15/15 10:59,11/15/15 11:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23127,Subscriber,1982,1
1951,11/17/15 8:01,11/17/15 8:34,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21458,Subscriber,1965,1
1524,11/19/15 8:11,11/19/15 8:37,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19222,Subscriber,1977,1
1454,11/20/15 8:06,11/20/15 8:30,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,24228,Subscriber,1965,1
1753,11/26/15 11:25,11/26/15 11:54,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23724,Subscriber,1982,2
1743,11/26/15 11:25,11/26/15 11:54,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22105,Subscriber,1983,1
3172,11/27/15 14:35,11/27/15 15:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14739,Subscriber,1973,1
1946,11/29/15 10:40,11/29/15 11:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16948,Subscriber,1974,2
1870,11/29/15 10:42,11/29/15 11:13,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18709,Subscriber,1945,1
2015,12/5/15 13:54,12/5/15 14:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23004,Subscriber,1986,1
1966,12/5/15 13:55,12/5/15 14:28,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18718,Subscriber,1986,2
1508,12/8/15 8:09,12/8/15 8:34,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18886,Subscriber,1977,1
1591,12/8/15 8:16,12/8/15 8:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18400,Subscriber,1965,1
1302,12/8/15 8:29,12/8/15 8:51,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20865,Subscriber,1971,1
3177,12/8/15 17:32,12/8/15 18:25,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23977,Customer,,0
3178,12/8/15 17:32,12/8/15 18:25,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18574,Customer,,0
1917,12/11/15 11:53,12/11/15 12:25,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15327,Subscriber,1963,1
2281,12/12/15 13:00,12/12/15 13:38,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15369,Subscriber,1942,1
1386,12/12/15 22:16,12/12/15 22:39,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18118,Customer,,0
1359,12/13/15 11:04,12/13/15 11:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23647,Subscriber,1969,1
3127,12/13/15 14:00,12/13/15 14:52,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,15861,Customer,,0
3092,12/13/15 14:00,12/13/15 14:52,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19886,Customer,,0
1901,12/13/15 14:35,12/13/15 15:07,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,22249,Subscriber,1959,2
1866,12/15/15 8:27,12/15/15 8:59,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18219,Subscriber,1991,1
1751,12/16/15 6:45,12/16/15 7:14,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17801,Subscriber,1980,1
1634,12/22/15 8:15,12/22/15 8:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19233,Subscriber,1977,1
2373,12/22/15 20:02,12/22/15 20:42,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19451,Subscriber,1967,1
1605,12/25/15 13:55,12/25/15 14:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23145,Customer,,0
1604,12/25/15 13:55,12/25/15 14:22,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23342,Customer,,0
1670,12/30/15 9:56,12/30/15 10:24,501,FDR Drive & E 35 St,40.744219,-73.97121214,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21134,Subscriber,1965,1
